Unnamed: 0,digit1,digit2,digit3,digit4,digit5,strings
469582,T,E,C,A,K,TECAK
469583,T,E,C,A,Q,TECAQ
469584,T,E,C,A,T,TECAT
469585,T,E,C,A,V,TECAV
469586,T,E,C,A,W,TECAW
469587,T,E,C,A,X,TECAX
469588,T,E,C,A,Y,TECAY
469589,T,E,C,A,Z,TECAZ
469590,T,E,C,B,A,TECBA
469605,T,E,C,C,A,TECCA
469620,T,E,C,D,A,TECDA
469650,T,E,C,F,A,TECFA
469665,T,E,C,J,A,TECJA
469680,T,E,C,K,A,TECKA
469695,T,E,C,Q,A,TECQA
469710,T,E,C,T,A,TECTA
469725,T,E,C,V,A,TECVA
469740,T,E,C,W,A,TECWA
469755,T,E,C,X,A,TECXA
469770,T,E,C,Y,A,TECYA
469785,T,E,C,Z,A,TECZA
469800,T,E,D,A,A,TEDAA
469801,T,E,D,A,B,TEDAB
469802,T,E,D,A,C,TEDAC
469803,T,E,D,A,D,TEDAD
469804,T,E,D,A,E,TEDAE
469805,T,E,D,A,F,TEDAF
469806,T,E,D,A,J,TEDAJ
469807,T,E,D,A,K,TEDAK
469808,T,E,D,A,Q,TEDAQ
469809,T,E,D,A,T,TEDAT
469810,T,E,D,A,V,TEDAV
469811,T,E,D,A,W,TEDAW
469812,T,E,D,A,X,TEDAX
469813,T,E,D,A,Y,TEDAY
469814,T,E,D,A,Z,TEDAZ
469815,T,E,D,B,A,TEDBA
469830,T,E,D,C,A,TEDCA
469845,T,E,D,D,A,TEDDA
469875,T,E,D,F,A,TEDFA
469890,T,E,D,J,A,TEDJA
469905,T,E,D,K,A,TEDKA
469920,T,E,D,Q,A,TEDQA
469935,T,E,D,T,A,TEDTA
469950,T,E,D,V,A,TEDVA
469965,T,E,D,W,A,TEDWA
469980,T,E,D,X,A,TEDXA
469995,T,E,D,Y,A,TEDYA
470010,T,E,D,Z,A,TEDZA
470025,T,E,E,A,A,TEEAA
470026,T,E,E,A,B,TEEAB
470027,T,E,E,A,C,TEEAC
470028,T,E,E,A,D,TEEAD
470029,T,E,E,A,E,TEEAE
470030,T,E,E,A,F,TEEAF
470031,T,E,E,A,J,TEEAJ
470032,T,E,E,A,K,TEEAK
470033,T,E,E,A,Q,TEEAQ
470034,T,E,E,A,T,TEEAT
470035,T,E,E,A,V,TEEAV
470036,T,E,E,A,W,TEEAW
470037,T,E,E,A,X,TEEAX
470038,T,E,E,A,Y,TEEAY
470039,T,E,E,A,Z,TEEAZ
470040,T,E,E,B,A,TEEBA
470055,T,E,E,C,A,TEECA
470070,T,E,E,D,A,TEEDA
470100,T,E,E,F,A,TEEFA
470115,T,E,E,J,A,TEEJA
470130,T,E,E,K,A,TEEKA
470145,T,E,E,Q,A,TEEQA
470160,T,E,E,T,A,TEETA
470175,T,E,E,V,A,TEEVA
470190,T,E,E,W,A,TEEWA
470205,T,E,E,X,A,TEEXA
470220,T,E,E,Y,A,TEEYA
470235,T,E,E,Z,A,TEEZA
470250,T,E,F,A,A,TEFAA
470251,T,E,F,A,B,TEFAB
470252,T,E,F,A,C,TEFAC
470253,T,E,F,A,D,TEFAD
470254,T,E,F,A,E,TEFAE
470255,T,E,F,A,F,TEFAF
470256,T,E,F,A,J,TEFAJ
470257,T,E,F,A,K,TEFAK
470258,T,E,F,A,Q,TEFAQ
470259,T,E,F,A,T,TEFAT
470260,T,E,F,A,V,TEFAV
470261,T,E,F,A,W,TEFAW
470262,T,E,F,A,X,TEFAX
470263,T,E,F,A,Y,TEFAY
470264,T,E,F,A,Z,TEFAZ
470265,T,E,F,B,A,TEFBA
470280,T,E,F,C,A,TEFCA
470295,T,E,F,D,A,TEFDA
470325,T,E,F,F,A,TEFFA
470340,T,E,F,J,A,TEFJA
470355,T,E,F,K,A,TEFKA
470370,T,E,F,Q,A,TEFQA
470385,T,E,F,T,A,TEFTA
470400,T,E,F,V,A,TEFVA
470415,T,E,F,W,A,TEFWA
470430,T,E,F,X,A,TEFXA
470445,T,E,F,Y,A,TEFYA
470460,T,E,F,Z,A,TEFZA
470475,T,E,J,A,A,TEJAA
470476,T,E,J,A,B,TEJAB
470477,T,E,J,A,C,TEJAC
470478,T,E,J,A,D,TEJAD
470479,T,E,J,A,E,TEJAE
470480,T,E,J,A,F,TEJAF
470481,T,E,J,A,J,TEJAJ
470482,T,E,J,A,K,TEJAK
470483,T,E,J,A,Q,TEJAQ
470484,T,E,J,A,T,TEJAT
470485,T,E,J,A,V,TEJAV
470486,T,E,J,A,W,TEJAW
470487,T,E,J,A,X,TEJAX
470488,T,E,J,A,Y,TEJAY
470489,T,E,J,A,Z,TEJAZ
470490,T,E,J,B,A,TEJBA
470505,T,E,J,C,A,TEJCA
470520,T,E,J,D,A,TEJDA
470550,T,E,J,F,A,TEJFA
470565,T,E,J,J,A,TEJJA
470580,T,E,J,K,A,TEJKA
470595,T,E,J,Q,A,TEJQA
470610,T,E,J,T,A,TEJTA
470625,T,E,J,V,A,TEJVA
470640,T,E,J,W,A,TEJWA
470655,T,E,J,X,A,TEJXA
470670,T,E,J,Y,A,TEJYA
470685,T,E,J,Z,A,TEJZA
470700,T,E,K,A,A,TEKAA
470701,T,E,K,A,B,TEKAB
470702,T,E,K,A,C,TEKAC
470703,T,E,K,A,D,TEKAD
470704,T,E,K,A,E,TEKAE
470705,T,E,K,A,F,TEKAF
470706,T,E,K,A,J,TEKAJ
470707,T,E,K,A,K,TEKAK
470708,T,E,K,A,Q,TEKAQ
470709,T,E,K,A,T,TEKAT
470710,T,E,K,A,V,TEKAV
470711,T,E,K,A,W,TEKAW
470712,T,E,K,A,X,TEKAX
470713,T,E,K,A,Y,TEKAY
470714,T,E,K,A,Z,TEKAZ
470715,T,E,K,B,A,TEKBA
470730,T,E,K,C,A,TEKCA
470745,T,E,K,D,A,TEKDA
470775,T,E,K,F,A,TEKFA
470790,T,E,K,J,A,TEKJA
470805,T,E,K,K,A,TEKKA
470820,T,E,K,Q,A,TEKQA
470835,T,E,K,T,A,TEKTA
470850,T,E,K,V,A,TEKVA
470865,T,E,K,W,A,TEKWA
470880,T,E,K,X,A,TEKXA
470895,T,E,K,Y,A,TEKYA
470910,T,E,K,Z,A,TEKZA
470925,T,E,Q,A,A,TEQAA
470926,T,E,Q,A,B,TEQAB
470927,T,E,Q,A,C,TEQAC
470928,T,E,Q,A,D,TEQAD
470929,T,E,Q,A,E,TEQAE
470930,T,E,Q,A,F,TEQAF
470931,T,E,Q,A,J,TEQAJ
470932,T,E,Q,A,K,TEQAK
470933,T,E,Q,A,Q,TEQAQ
470934,T,E,Q,A,T,TEQAT
470935,T,E,Q,A,V,TEQAV
470936,T,E,Q,A,W,TEQAW
470937,T,E,Q,A,X,TEQAX
470938,T,E,Q,A,Y,TEQAY
470939,T,E,Q,A,Z,TEQAZ
470940,T,E,Q,B,A,TEQBA
470955,T,E,Q,C,A,TEQCA
470970,T,E,Q,D,A,TEQDA
471000,T,E,Q,F,A,TEQFA
471015,T,E,Q,J,A,TEQJA
471030,T,E,Q,K,A,TEQKA
471045,T,E,Q,Q,A,TEQQA
471060,T,E,Q,T,A,TEQTA
471075,T,E,Q,V,A,TEQVA
471090,T,E,Q,W,A,TEQWA
471105,T,E,Q,X,A,TEQXA
471120,T,E,Q,Y,A,TEQYA
471135,T,E,Q,Z,A,TEQZA
471150,T,E,T,A,A,TETAA
471151,T,E,T,A,B,TETAB
471152,T,E,T,A,C,TETAC
471153,T,E,T,A,D,TETAD
471154,T,E,T,A,E,TETAE
471155,T,E,T,A,F,TETAF
471156,T,E,T,A,J,TETAJ
471157,T,E,T,A,K,TETAK
471158,T,E,T,A,Q,TETAQ
471159,T,E,T,A,T,TETAT
471160,T,E,T,A,V,TETAV
471161,T,E,T,A,W,TETAW
471162,T,E,T,A,X,TETAX
471163,T,E,T,A,Y,TETAY
471164,T,E,T,A,Z,TETAZ
471165,T,E,T,B,A,TETBA
471180,T,E,T,C,A,TETCA
471195,T,E,T,D,A,TETDA
471225,T,E,T,F,A,TETFA
471240,T,E,T,J,A,TETJA
471255,T,E,T,K,A,TETKA
471270,T,E,T,Q,A,TETQA
471285,T,E,T,T,A,TETTA
471300,T,E,T,V,A,TETVA
471315,T,E,T,W,A,TETWA
471330,T,E,T,X,A,TETXA
471345,T,E,T,Y,A,TETYA
471360,T,E,T,Z,A,TETZA
471375,T,E,V,A,A,TEVAA
471376,T,E,V,A,B,TEVAB
471377,T,E,V,A,C,TEVAC
471378,T,E,V,A,D,TEVAD
471379,T,E,V,A,E,TEVAE
471380,T,E,V,A,F,TEVAF
471381,T,E,V,A,J,TEVAJ
471382,T,E,V,A,K,TEVAK
471383,T,E,V,A,Q,TEVAQ
471384,T,E,V,A,T,TEVAT
471385,T,E,V,A,V,TEVAV
471386,T,E,V,A,W,TEVAW
471387,T,E,V,A,X,TEVAX
471388,T,E,V,A,Y,TEVAY
471389,T,E,V,A,Z,TEVAZ
471390,T,E,V,B,A,TEVBA
471405,T,E,V,C,A,TEVCA
471420,T,E,V,D,A,TEVDA
471450,T,E,V,F,A,TEVFA
471465,T,E,V,J,A,TEVJA
471480,T,E,V,K,A,TEVKA
471495,T,E,V,Q,A,TEVQA
471510,T,E,V,T,A,TEVTA
471525,T,E,V,V,A,TEVVA
471540,T,E,V,W,A,TEVWA
471555,T,E,V,X,A,TEVXA
471570,T,E,V,Y,A,TEVYA
471585,T,E,V,Z,A,TEVZA
471600,T,E,W,A,A,TEWAA
471601,T,E,W,A,B,TEWAB
471602,T,E,W,A,C,TEWAC
471603,T,E,W,A,D,TEWAD
471604,T,E,W,A,E,TEWAE
471605,T,E,W,A,F,TEWAF
471606,T,E,W,A,J,TEWAJ
471607,T,E,W,A,K,TEWAK
471608,T,E,W,A,Q,TEWAQ
471609,T,E,W,A,T,TEWAT
471610,T,E,W,A,V,TEWAV
471611,T,E,W,A,W,TEWAW
471612,T,E,W,A,X,TEWAX
471613,T,E,W,A,Y,TEWAY
471614,T,E,W,A,Z,TEWAZ
471615,T,E,W,B,A,TEWBA
471630,T,E,W,C,A,TEWCA
471645,T,E,W,D,A,TEWDA
471675,T,E,W,F,A,TEWFA
471690,T,E,W,J,A,TEWJA
471705,T,E,W,K,A,TEWKA
471720,T,E,W,Q,A,TEWQA
471735,T,E,W,T,A,TEWTA
471750,T,E,W,V,A,TEWVA
471765,T,E,W,W,A,TEWWA
471780,T,E,W,X,A,TEWXA
471795,T,E,W,Y,A,TEWYA
471810,T,E,W,Z,A,TEWZA
471825,T,E,X,A,A,TEXAA
471826,T,E,X,A,B,TEXAB
471827,T,E,X,A,C,TEXAC
471828,T,E,X,A,D,TEXAD
471829,T,E,X,A,E,TEXAE
471830,T,E,X,A,F,TEXAF
471831,T,E,X,A,J,TEXAJ
471832,T,E,X,A,K,TEXAK
471833,T,E,X,A,Q,TEXAQ
471834,T,E,X,A,T,TEXAT
471835,T,E,X,A,V,TEXAV
471836,T,E,X,A,W,TEXAW
471837,T,E,X,A,X,TEXAX
471838,T,E,X,A,Y,TEXAY
471839,T,E,X,A,Z,TEXAZ
471840,T,E,X,B,A,TEXBA
471855,T,E,X,C,A,TEXCA
471870,T,E,X,D,A,TEXDA
471900,T,E,X,F,A,TEXFA
471915,T,E,X,J,A,TEXJA
471930,T,E,X,K,A,TEXKA
471945,T,E,X,Q,A,TEXQA
471960,T,E,X,T,A,TEXTA
471975,T,E,X,V,A,TEXVA
471990,T,E,X,W,A,TEXWA
472005,T,E,X,X,A,TEXXA
472020,T,E,X,Y,A,TEXYA
472035,T,E,X,Z,A,TEXZA
472050,T,E,Y,A,A,TEYAA
472051,T,E,Y,A,B,TEYAB
472052,T,E,Y,A,C,TEYAC
472053,T,E,Y,A,D,TEYAD
472054,T,E,Y,A,E,TEYAE
472055,T,E,Y,A,F,TEYAF
472056,T,E,Y,A,J,TEYAJ
472057,T,E,Y,A,K,TEYAK
472058,T,E,Y,A,Q,TEYAQ
472059,T,E,Y,A,T,TEYAT
472060,T,E,Y,A,V,TEYAV
472061,T,E,Y,A,W,TEYAW
472062,T,E,Y,A,X,TEYAX
472063,T,E,Y,A,Y,TEYAY
472064,T,E,Y,A,Z,TEYAZ
472065,T,E,Y,B,A,TEYBA
472080,T,E,Y,C,A,TEYCA
472095,T,E,Y,D,A,TEYDA
472125,T,E,Y,F,A,TEYFA
472140,T,E,Y,J,A,TEYJA
472155,T,E,Y,K,A,TEYKA
472170,T,E,Y,Q,A,TEYQA
472185,T,E,Y,T,A,TEYTA
472200,T,E,Y,V,A,TEYVA
472215,T,E,Y,W,A,TEYWA
472230,T,E,Y,X,A,TEYXA
472245,T,E,Y,Y,A,TEYYA
472260,T,E,Y,Z,A,TEYZA
472275,T,E,Z,A,A,TEZAA
472276,T,E,Z,A,B,TEZAB
472277,T,E,Z,A,C,TEZAC
472278,T,E,Z,A,D,TEZAD
472279,T,E,Z,A,E,TEZAE
472280,T,E,Z,A,F,TEZAF
472281,T,E,Z,A,J,TEZAJ
472282,T,E,Z,A,K,TEZAK
472283,T,E,Z,A,Q,TEZAQ
472284,T,E,Z,A,T,TEZAT
472285,T,E,Z,A,V,TEZAV
472286,T,E,Z,A,W,TEZAW
472287,T,E,Z,A,X,TEZAX
472288,T,E,Z,A,Y,TEZAY
472289,T,E,Z,A,Z,TEZAZ
472290,T,E,Z,B,A,TEZBA
472305,T,E,Z,C,A,TEZCA
472320,T,E,Z,D,A,TEZDA
472350,T,E,Z,F,A,TEZFA
472365,T,E,Z,J,A,TEZJA
472380,T,E,Z,K,A,TEZKA
472395,T,E,Z,Q,A,TEZQA
472410,T,E,Z,T,A,TEZTA
472425,T,E,Z,V,A,TEZVA
472440,T,E,Z,W,A,TEZWA
472455,T,E,Z,X,A,TEZXA
472470,T,E,Z,Y,A,TEZYA
472485,T,E,Z,Z,A,TEZZA
472504,T,F,A,A,E,TFAAE
472519,T,F,A,B,E,TFABE
472534,T,F,A,C,E,TFACE
472549,T,F,A,D,E,TFADE
472579,T,F,A,F,E,TFAFE
472594,T,F,A,J,E,TFAJE
472609,T,F,A,K,E,TFAKE
472624,T,F,A,Q,E,TFAQE
472639,T,F,A,T,E,TFATE
472654,T,F,A,V,E,TFAVE
472669,T,F,A,W,E,TFAWE
472684,T,F,A,X,E,TFAXE
472699,T,F,A,Y,E,TFAYE
472714,T,F,A,Z,E,TFAZE
472729,T,F,B,A,E,TFBAE
472954,T,F,C,A,E,TFCAE
473179,T,F,D,A,E,TFDAE
473400,T,F,E,A,A,TFEAA
473401,T,F,E,A,B,TFEAB
473402,T,F,E,A,C,TFEAC
473403,T,F,E,A,D,TFEAD
473404,T,F,E,A,E,TFEAE
473405,T,F,E,A,F,TFEAF
473406,T,F,E,A,J,TFEAJ
473407,T,F,E,A,K,TFEAK
473408,T,F,E,A,Q,TFEAQ
473409,T,F,E,A,T,TFEAT
473410,T,F,E,A,V,TFEAV
473411,T,F,E,A,W,TFEAW
473412,T,F,E,A,X,TFEAX
473413,T,F,E,A,Y,TFEAY
473414,T,F,E,A,Z,TFEAZ
473415,T,F,E,B,A,TFEBA
473430,T,F,E,C,A,TFECA
473445,T,F,E,D,A,TFEDA
473475,T,F,E,F,A,TFEFA
473490,T,F,E,J,A,TFEJA
473505,T,F,E,K,A,TFEKA
473520,T,F,E,Q,A,TFEQA
473535,T,F,E,T,A,TFETA
473550,T,F,E,V,A,TFEVA
473565,T,F,E,W,A,TFEWA
473580,T,F,E,X,A,TFEXA
473595,T,F,E,Y,A,TFEYA
473610,T,F,E,Z,A,TFEZA
473629,T,F,F,A,E,TFFAE
473854,T,F,J,A,E,TFJAE
474079,T,F,K,A,E,TFKAE
474304,T,F,Q,A,E,TFQAE
474529,T,F,T,A,E,TFTAE
474754,T,F,V,A,E,TFVAE
474979,T,F,W,A,E,TFWAE
475204,T,F,X,A,E,TFXAE
475429,T,F,Y,A,E,TFYAE
475654,T,F,Z,A,E,TFZAE
475879,T,J,A,A,E,TJAAE
475894,T,J,A,B,E,TJABE
475909,T,J,A,C,E,TJACE
475924,T,J,A,D,E,TJADE
475954,T,J,A,F,E,TJAFE
475969,T,J,A,J,E,TJAJE
475984,T,J,A,K,E,TJAKE
475999,T,J,A,Q,E,TJAQE
476014,T,J,A,T,E,TJATE
476029,T,J,A,V,E,TJAVE
476044,T,J,A,W,E,TJAWE
476059,T,J,A,X,E,TJAXE
476074,T,J,A,Y,E,TJAYE
476089,T,J,A,Z,E,TJAZE
476104,T,J,B,A,E,TJBAE
476329,T,J,C,A,E,TJCAE
476554,T,J,D,A,E,TJDAE
476775,T,J,E,A,A,TJEAA
476776,T,J,E,A,B,TJEAB
476777,T,J,E,A,C,TJEAC
476778,T,J,E,A,D,TJEAD
476779,T,J,E,A,E,TJEAE
476780,T,J,E,A,F,TJEAF
476781,T,J,E,A,J,TJEAJ
476782,T,J,E,A,K,TJEAK
476783,T,J,E,A,Q,TJEAQ
476784,T,J,E,A,T,TJEAT
476785,T,J,E,A,V,TJEAV
476786,T,J,E,A,W,TJEAW
476787,T,J,E,A,X,TJEAX
476788,T,J,E,A,Y,TJEAY
476789,T,J,E,A,Z,TJEAZ
476790,T,J,E,B,A,TJEBA
476805,T,J,E,C,A,TJECA
476820,T,J,E,D,A,TJEDA
476850,T,J,E,F,A,TJEFA
476865,T,J,E,J,A,TJEJA
476880,T,J,E,K,A,TJEKA
476895,T,J,E,Q,A,TJEQA
476910,T,J,E,T,A,TJETA
476925,T,J,E,V,A,TJEVA
476940,T,J,E,W,A,TJEWA
476955,T,J,E,X,A,TJEXA
476970,T,J,E,Y,A,TJEYA
476985,T,J,E,Z,A,TJEZA
477004,T,J,F,A,E,TJFAE
477229,T,J,J,A,E,TJJAE
477454,T,J,K,A,E,TJKAE
477679,T,J,Q,A,E,TJQAE
477904,T,J,T,A,E,TJTAE
478129,T,J,V,A,E,TJVAE
478354,T,J,W,A,E,TJWAE
478579,T,J,X,A,E,TJXAE
478804,T,J,Y,A,E,TJYAE
479029,T,J,Z,A,E,TJZAE
479254,T,K,A,A,E,TKAAE
479269,T,K,A,B,E,TKABE
479284,T,K,A,C,E,TKACE
479299,T,K,A,D,E,TKADE
479329,T,K,A,F,E,TKAFE
479344,T,K,A,J,E,TKAJE
479359,T,K,A,K,E,TKAKE
479374,T,K,A,Q,E,TKAQE
479389,T,K,A,T,E,TKATE
479404,T,K,A,V,E,TKAVE
479419,T,K,A,W,E,TKAWE
479434,T,K,A,X,E,TKAXE
479449,T,K,A,Y,E,TKAYE
479464,T,K,A,Z,E,TKAZE
479479,T,K,B,A,E,TKBAE
479704,T,K,C,A,E,TKCAE
479929,T,K,D,A,E,TKDAE
480150,T,K,E,A,A,TKEAA
480151,T,K,E,A,B,TKEAB
480152,T,K,E,A,C,TKEAC
480153,T,K,E,A,D,TKEAD
480154,T,K,E,A,E,TKEAE
480155,T,K,E,A,F,TKEAF
480156,T,K,E,A,J,TKEAJ
480157,T,K,E,A,K,TKEAK
480158,T,K,E,A,Q,TKEAQ
480159,T,K,E,A,T,TKEAT
480160,T,K,E,A,V,TKEAV
480161,T,K,E,A,W,TKEAW
480162,T,K,E,A,X,TKEAX
480163,T,K,E,A,Y,TKEAY
480164,T,K,E,A,Z,TKEAZ
480165,T,K,E,B,A,TKEBA
480180,T,K,E,C,A,TKECA
480195,T,K,E,D,A,TKEDA
480225,T,K,E,F,A,TKEFA
480240,T,K,E,J,A,TKEJA
480255,T,K,E,K,A,TKEKA
480270,T,K,E,Q,A,TKEQA
480285,T,K,E,T,A,TKETA
480300,T,K,E,V,A,TKEVA
480315,T,K,E,W,A,TKEWA
480330,T,K,E,X,A,TKEXA
480345,T,K,E,Y,A,TKEYA
480360,T,K,E,Z,A,TKEZA
480379,T,K,F,A,E,TKFAE
480604,T,K,J,A,E,TKJAE
480829,T,K,K,A,E,TKKAE
481054,T,K,Q,A,E,TKQAE
481279,T,K,T,A,E,TKTAE
481504,T,K,V,A,E,TKVAE
481729,T,K,W,A,E,TKWAE
481954,T,K,X,A,E,TKXAE
482179,T,K,Y,A,E,TKYAE
482404,T,K,Z,A,E,TKZAE
482629,T,Q,A,A,E,TQAAE
482644,T,Q,A,B,E,TQABE
482659,T,Q,A,C,E,TQACE
482674,T,Q,A,D,E,TQADE
482704,T,Q,A,F,E,TQAFE
482719,T,Q,A,J,E,TQAJE
482734,T,Q,A,K,E,TQAKE
482749,T,Q,A,Q,E,TQAQE
482764,T,Q,A,T,E,TQATE
482779,T,Q,A,V,E,TQAVE
482794,T,Q,A,W,E,TQAWE
482809,T,Q,A,X,E,TQAXE
482824,T,Q,A,Y,E,TQAYE
482839,T,Q,A,Z,E,TQAZE
482854,T,Q,B,A,E,TQBAE
483079,T,Q,C,A,E,TQCAE
483304,T,Q,D,A,E,TQDAE
483525,T,Q,E,A,A,TQEAA
483526,T,Q,E,A,B,TQEAB
483527,T,Q,E,A,C,TQEAC
483528,T,Q,E,A,D,TQEAD
483529,T,Q,E,A,E,TQEAE
483530,T,Q,E,A,F,TQEAF
483531,T,Q,E,A,J,TQEAJ
483532,T,Q,E,A,K,TQEAK
483533,T,Q,E,A,Q,TQEAQ
483534,T,Q,E,A,T,TQEAT
483535,T,Q,E,A,V,TQEAV
483536,T,Q,E,A,W,TQEAW
483537,T,Q,E,A,X,TQEAX
483538,T,Q,E,A,Y,TQEAY
483539,T,Q,E,A,Z,TQEAZ
483540,T,Q,E,B,A,TQEBA
483555,T,Q,E,C,A,TQECA
483570,T,Q,E,D,A,TQEDA
483600,T,Q,E,F,A,TQEFA
483615,T,Q,E,J,A,TQEJA
483630,T,Q,E,K,A,TQEKA
483645,T,Q,E,Q,A,TQEQA
483660,T,Q,E,T,A,TQETA
483675,T,Q,E,V,A,TQEVA
483690,T,Q,E,W,A,TQEWA
483705,T,Q,E,X,A,TQEXA
483720,T,Q,E,Y,A,TQEYA
483735,T,Q,E,Z,A,TQEZA
483754,T,Q,F,A,E,TQFAE
483979,T,Q,J,A,E,TQJAE
484204,T,Q,K,A,E,TQKAE
484429,T,Q,Q,A,E,TQQAE
484654,T,Q,T,A,E,TQTAE
484879,T,Q,V,A,E,TQVAE
485104,T,Q,W,A,E,TQWAE
485329,T,Q,X,A,E,TQXAE
485554,T,Q,Y,A,E,TQYAE
485779,T,Q,Z,A,E,TQZAE
489379,T,V,A,A,E,TVAAE
489394,T,V,A,B,E,TVABE
489409,T,V,A,C,E,TVACE
489424,T,V,A,D,E,TVADE
489454,T,V,A,F,E,TVAFE
489469,T,V,A,J,E,TVAJE
489484,T,V,A,K,E,TVAKE
489499,T,V,A,Q,E,TVAQE
489514,T,V,A,T,E,TVATE
489529,T,V,A,V,E,TVAVE
489544,T,V,A,W,E,TVAWE
489559,T,V,A,X,E,TVAXE
489574,T,V,A,Y,E,TVAYE
489589,T,V,A,Z,E,TVAZE
489604,T,V,B,A,E,TVBAE
489829,T,V,C,A,E,TVCAE
490054,T,V,D,A,E,TVDAE
490275,T,V,E,A,A,TVEAA
490276,T,V,E,A,B,TVEAB
490277,T,V,E,A,C,TVEAC
490278,T,V,E,A,D,TVEAD
490279,T,V,E,A,E,TVEAE
490280,T,V,E,A,F,TVEAF
490281,T,V,E,A,J,TVEAJ
490282,T,V,E,A,K,TVEAK
490283,T,V,E,A,Q,TVEAQ
490284,T,V,E,A,T,TVEAT
490285,T,V,E,A,V,TVEAV
490286,T,V,E,A,W,TVEAW
490287,T,V,E,A,X,TVEAX
490288,T,V,E,A,Y,TVEAY
490289,T,V,E,A,Z,TVEAZ
490290,T,V,E,B,A,TVEBA
490305,T,V,E,C,A,TVECA
490320,T,V,E,D,A,TVEDA
490350,T,V,E,F,A,TVEFA
490365,T,V,E,J,A,TVEJA
490380,T,V,E,K,A,TVEKA
490395,T,V,E,Q,A,TVEQA
490410,T,V,E,T,A,TVETA
490425,T,V,E,V,A,TVEVA
490440,T,V,E,W,A,TVEWA
490455,T,V,E,X,A,TVEXA
490470,T,V,E,Y,A,TVEYA
490485,T,V,E,Z,A,TVEZA
490504,T,V,F,A,E,TVFAE
490729,T,V,J,A,E,TVJAE
490954,T,V,K,A,E,TVKAE
491179,T,V,Q,A,E,TVQAE
491404,T,V,T,A,E,TVTAE
491629,T,V,V,A,E,TVVAE
491854,T,V,W,A,E,TVWAE
492079,T,V,X,A,E,TVXAE
492304,T,V,Y,A,E,TVYAE
492529,T,V,Z,A,E,TVZAE
492754,T,W,A,A,E,TWAAE
492769,T,W,A,B,E,TWABE
492784,T,W,A,C,E,TWACE
492799,T,W,A,D,E,TWADE
492829,T,W,A,F,E,TWAFE
492844,T,W,A,J,E,TWAJE
492859,T,W,A,K,E,TWAKE
492874,T,W,A,Q,E,TWAQE
492889,T,W,A,T,E,TWATE
492904,T,W,A,V,E,TWAVE
492919,T,W,A,W,E,TWAWE
492934,T,W,A,X,E,TWAXE
492949,T,W,A,Y,E,TWAYE
492964,T,W,A,Z,E,TWAZE
492979,T,W,B,A,E,TWBAE
493204,T,W,C,A,E,TWCAE
493429,T,W,D,A,E,TWDAE
493650,T,W,E,A,A,TWEAA
493651,T,W,E,A,B,TWEAB
493652,T,W,E,A,C,TWEAC
493653,T,W,E,A,D,TWEAD
493654,T,W,E,A,E,TWEAE
493655,T,W,E,A,F,TWEAF
493656,T,W,E,A,J,TWEAJ
493657,T,W,E,A,K,TWEAK
493658,T,W,E,A,Q,TWEAQ
493659,T,W,E,A,T,TWEAT
493660,T,W,E,A,V,TWEAV
493661,T,W,E,A,W,TWEAW
493662,T,W,E,A,X,TWEAX
493663,T,W,E,A,Y,TWEAY
493664,T,W,E,A,Z,TWEAZ
493665,T,W,E,B,A,TWEBA
493680,T,W,E,C,A,TWECA
493695,T,W,E,D,A,TWEDA
493725,T,W,E,F,A,TWEFA
493740,T,W,E,J,A,TWEJA
493755,T,W,E,K,A,TWEKA
493770,T,W,E,Q,A,TWEQA
493785,T,W,E,T,A,TWETA
493800,T,W,E,V,A,TWEVA
493815,T,W,E,W,A,TWEWA
493830,T,W,E,X,A,TWEXA
493845,T,W,E,Y,A,TWEYA
493860,T,W,E,Z,A,TWEZA
493879,T,W,F,A,E,TWFAE
494104,T,W,J,A,E,TWJAE
494329,T,W,K,A,E,TWKAE
494554,T,W,Q,A,E,TWQAE
494779,T,W,T,A,E,TWTAE
495004,T,W,V,A,E,TWVAE
495229,T,W,W,A,E,TWWAE
495454,T,W,X,A,E,TWXAE
495679,T,W,Y,A,E,TWYAE
495904,T,W,Z,A,E,TWZAE
496129,T,X,A,A,E,TXAAE
496144,T,X,A,B,E,TXABE
496159,T,X,A,C,E,TXACE
496174,T,X,A,D,E,TXADE
496204,T,X,A,F,E,TXAFE
496219,T,X,A,J,E,TXAJE
496234,T,X,A,K,E,TXAKE
496249,T,X,A,Q,E,TXAQE
496264,T,X,A,T,E,TXATE
496279,T,X,A,V,E,TXAVE
496294,T,X,A,W,E,TXAWE
496309,T,X,A,X,E,TXAXE
496324,T,X,A,Y,E,TXAYE
496339,T,X,A,Z,E,TXAZE
496354,T,X,B,A,E,TXBAE
496579,T,X,C,A,E,TXCAE
496804,T,X,D,A,E,TXDAE
497025,T,X,E,A,A,TXEAA
497026,T,X,E,A,B,TXEAB
497027,T,X,E,A,C,TXEAC
497028,T,X,E,A,D,TXEAD
497029,T,X,E,A,E,TXEAE
497030,T,X,E,A,F,TXEAF
497031,T,X,E,A,J,TXEAJ
497032,T,X,E,A,K,TXEAK
497033,T,X,E,A,Q,TXEAQ
497034,T,X,E,A,T,TXEAT
497035,T,X,E,A,V,TXEAV
497036,T,X,E,A,W,TXEAW
497037,T,X,E,A,X,TXEAX
497038,T,X,E,A,Y,TXEAY
497039,T,X,E,A,Z,TXEAZ
497040,T,X,E,B,A,TXEBA
497055,T,X,E,C,A,TXECA
